country,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Czechoslovakia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Estonia,113.6083223169658,110.52854753914006,147.51351549906872,156.17094657130824,194.1877538920784,229.02246666882655,267.2421363807886,319.08519724702734,368.8196006530672,389.03272082531146,372.6122794691094,408.3919261165597,553.0980587582399,541.4533994047839,469.11681957556146,449.163519863074,477.9257877766855,558.3753223653628,576.8242281547235,617.4260573637898,671.9196725398956,722.2845709986219,743.4271427082211,781.749357841431,834.7626217676548,928.3808108531111,891.3267519063415,917.5184756344576,1235.9497149969102,1392.6579125761443
German Democratic Republic,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Hungary,1343.7881148620104,1263.7655863439556,1554.392012892168,1388.8981329031499,1587.3719121922627,1751.7730542775314,1924.1087042195204,2101.174768964859,2267.874041973355,2099.924687093666,2078.7442870641025,1862.7078933536945,1897.1917541932612,1763.2044398960038,1571.6034278643706,1409.8620787973116,1429.3392311558596,1360.565928339709,1286.5733071792201,1267.265215770703,1425.4749832530356,1628.4035239998766,2055.7577513104025,1861.2112272854827,2626.590311224733,3403.6065026975543,2776.0155158749367,4020.7091722952914,4355.478069889931,4718.443186693607
Kosovo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9887763345310806,31.371057106280944,45.05526632146034,52.83634674924617,47.489396004933504,50.57700789741915,55.56185404227691,62.34829795129218,64.78760690377985,69.37552558131013,72.19121261083384,76.88779744020191,90.57969900646762,85.16345691983477,115.99268268617527,133.18546592279202,161.98947369087975
Latvia,129.42777722493204,100.62477990324675,97.45025691551974,104.98841545558636,136.4609235208204,170.46977307633924,213.9747427473225,349.84157777074864,403.6106864473779,435.6776251112615,506.98543207989593,637.3327418154906,694.7638494707904,680.7114957557172,432.31499025591876,327.33232081117103,338.74658993526333,311.3943662827867,334.338863886582,346.74423709861003,395.8338704273578,570.5090939285853,647.8250456485334,883.0675510287554,883.2153691305876,928.3436796623946,961.0330972619172,958.1145323026443,1253.7964399462408,1404.7713519101135
Lithuania,121.69454292333772,135.5051892262864,222.66867348439914,387.288848267089,296.21217908238094,386.8851309362763,453.6376592369585,452.2286842010276,442.3367652839025,510.2906221530256,556.2814991527163,615.6987483212525,671.2269820492755,692.2319419538239,522.2411488047173,435.941617203582,420.8652901092029,421.52452969774896,436.1508714352865,524.4435164973859,698.7140490454997,936.4043437503083,1137.2128898855997,1369.2556748688598,1460.6089791677566,1521.5862239014134,1559.3485581962402,1943.968047456773,2162.912001244593,2602.0612717950917
North Macedonia,NA,181.83640480540276,143.08098967614416,147.0580859983357,130.5077659421886,149.47528401231497,475.38748558875403,206.43989217863452,188.2620974100378,200.86232578613675,187.1415567088293,178.13556955052377,206.0026766375089,189.03958043890663,184.40711818800338,156.86771934240693,146.34659000078693,138.25741234445837,138.05599491078934,136.02821757958955,131.37436936104913,136.84532060098638,129.45359555754683,143.74870782646784,183.76648241709515,187.7842026585182,232.31896096647964,247.44970317231508,266.629712724026,341.79486684540603
Montenegro,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.0678950185106,92.8902510088035,84.00518923686583,95.68531386385632,87.86330467227874,89.6636455022687,87.28474465982048,77.35232953109947,70.1279846637036,73.63540523604011,73.06647424387425,79.70078096677614,81.72870138825569,86.80664590235243,89.48893576288442,98.79430041462145,102.19739432990357,109.5964884354626,114.26052609971435,143.876509509229
Poland,5876.272296125819,6183.812063883391,6776.39322813789,7037.524199951375,6928.945119734206,6734.8129733964925,6945.467855273887,7064.785593941639,7351.08134521644,7699.905143170977,8224.796997556676,8743.373866434129,9876.750133875066,8983.57973486694,9475.829441955764,9928.159115413333,10066.990016773987,10154.973153703146,10072.74965607591,11206.449632331964,13336.312797838746,12597.614108137032,12882.245873949174,14591.354029800323,14837.062180559351,16980.051673787362,17836.407900433715,18057.22055878816,26342.764301582567,34488.34588225215
Romania,2739.3235684390293,2662.136673804087,2984.8911797041187,2710.9691451995227,2446.588452685988,2328.8019067417813,2442.351896874795,2429.1782774681938,2505.7102947126987,2694.546122663177,2849.508994098127,2937.530239295587,2816.9637082539616,3104.61383378325,2639.8190650985293,2431.261574357413,2515.0410737450493,2446.5973336204047,2633.0389649367335,2877.302485334911,3319.2555606547867,3502.1190188373816,4751.866683730596,5284.960581862103,5785.154499053642,6188.203306730759,6053.264686418519,5871.915954219545,5628.033535951843,8065.754523829307
Serbia,NA,1382.8942710366882,1534.889591107579,1405.0049698273658,1316.8874302718918,1905.3040524722917,1517.0658527510486,1678.0262169821185,1470.4015856400054,1358.4929497364847,1138.5246733658012,1148.7629462186585,1295.271804864758,1256.8010331981611,1235.6148063808998,1198.8147753180142,1151.3949391317706,1127.987785559252,1092.570054596477,1094.8180256098203,1013.0763477875629,1147.6216267565321,1108.049428800442,1333.9252226284516,1518.9842097271512,1599.2882187803684,2084.1287090217957,1680.6067500876995,1796.8794401048397,2219.735090683099
Slovakia,2300.7077915079462,2286.45982978944,1839.3448839865991,1438.548696997711,1256.817787491195,1306.3529989126907,1471.4587616940769,1493.849475014785,1584.3924615710332,1471.8360021294739,1595.0188121119788,1617.8801965182618,1636.515928120569,1677.1670346320489,1602.692617050219,1402.9449187464888,1203.8713305748427,1204.4435987632053,1090.569907641419,1125.8349589331024,1335.2831347477988,1369.4404687830827,1393.4353522984131,1596.2253990159174,2279.8023504190433,2494.8592840512283,2351.34517487584,2368.0197170576744,2441.648912493896,2768.6932042723975
Slovenia,527.916228777807,541.135709902289,519.161420105652,518.4394887997416,487.67522220219746,443.8188938082679,545.020815502297,604.4070245894432,629.4887118004165,667.659096145376,680.6047027096445,779.7269139980007,784.3751932547127,830.6453329606873,836.6219690226789,833.1080786162936,672.2208083669524,578.771775628795,513.1271364486281,491.7137041609599,487.453850051485,548.1718000777925,561.885659219829,586.7172219225081,658.5003113353898,641.2217069959306,814.8762854430245,855.5316147848685,912.9174031227178,931.9137357362374
Yugoslavia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Armenia,189.35410523372016,163.31148269533875,207.65820280736153,204.83343334109864,220.43558667575343,223.44900212910395,216.96845160435518,214.59335162216314,247.12583632862555,272.68611574255283,333.61411859225666,394.1038063343764,461.9584484833082,536.153697208267,558.8780964622263,583.8857822286413,535.043202543582,547.8546262799773,616.7718450232236,626.250696568466,677.914267607812,666.5306918231585,682.2589324313615,770.1076707362704,959.368433219317,931.9730987626798,881.2921711277793,901.6574754601033,1326.2456793866888,1416.4514745992349
Azerbaijan,171.81787466491323,151.28729459053213,173.87766139410624,198.1510611547454,258.63637811632793,274.3025875360196,309.5893865171929,333.3966995438587,416.2484477859757,504.58608500599445,591.0573659294116,1214.5425321818475,1319.3372970960536,1776.0297700219573,1568.7941468822728,1485.4710967463902,2825.966771197443,2931.5430551347076,2965.5521692985553,2976.6114753474208,3162.9791267805786,2109.5897551053613,2214.320793791063,2329.75235787249,2518.065959258411,2957.2047878477397,3349.0600413456114,3254.6462740207385,3561.670588235294,3699.4025622473364
Belarus,156.6605144639193,120.25161778035624,196.81189778250402,184.18511495914782,184.32150873804719,204.11823995915017,254.3164841272358,264.38046314977606,267.2293564537379,323.42986791908265,420.90723961308277,546.6998445684098,596.4948882154778,611.2865782187745,541.2218566183645,608.9040811888509,653.8233893568182,734.7295787320404,786.3010242833551,655.9907285891355,703.9095308704677,889.6697497017817,841.6870416617538,1040.6686417243345,985.5826932880937,1042.7357319260714,1094.9613370693323,1241.742787271547,1579.3310785419017,1725.3729133219892
Georgia,NA,144.52793052239258,90.13272900586799,87.02858658036095,67.00505058555824,45.71080142044632,58.00694958560337,82.96177049621865,100.91775348097643,140.88275826216082,374.1831439295203,635.6647871998183,1258.5758172933597,1194.681090455977,728.68457946406,546.1259964311325,491.39362446452594,509.7500795808124,463.562875853399,449.08014461009924,399.9110764898225,429.7316266003473,436.1971237890714,447.9516592030052,441.81155319335255,426.922508193889,423.58338324996794,458.6094457348125,508.40141939870364,632.3472739027155
Moldova,59.34898778632758,56.62321938482806,57.68126391270737,37.92408550921558,30.10003182825179,23.033911794505215,25.427098507877798,29.81384018724597,32.39914029028215,28.950257387510913,33.7001176329282,42.83117563094591,48.66996958154245,59.91124640036206,43.321612804725206,33.03659580331281,36.46765493616901,37.40479086596065,41.58665315845869,45.54058632422507,46.55613095928863,55.22519710334792,54.08341695412977,57.731897532755056,65.46262276418989,65.02948374260704,72.09167529320457,61.693517787906146,94.36290535631728,103.15856369255985
Russia,25863.25092256754,24420.903325547035,26698.65395063448,15877.505459654209,17632.271635195848,23790.00666577042,25709.87731742134,28481.201266197055,29863.595168379532,31213.874688561737,35471.74859457435,39261.84252406868,42736.57005954744,46957.88025440564,49267.71871044286,50269.26202757431,53649.246901218896,62160.76949904132,65190.096908799474,69865.76744408337,75301.2028112717,80726.07278942874,65414.056836522795,62949.405053537914,65770.95606627617,67316.15671184381,68649.75527153036,88877.36819714293,109203.62473837858,150533.99675193994
Ukraine,1877.024905734833,1809.1030547024334,2242.1594304090117,1812.3346820145437,1669.5151763986898,2070.1972793386863,1748.6035206427325,1859.5049252621377,2148.5477694985916,2319.0522176133995,2808.472244341909,3150.719184501381,3829.6275995363744,3746.495633197242,3431.892252939167,3452.309252854246,3172.1670008119668,3551.835206670134,3776.0041843650692,4525.233548594997,4944.911001466421,4964.674866804763,4793.451384094423,5782.799949379168,6700.552181793033,7436.04812371248,6882.835827212257,41205.16499110891,64908.02532704769,66784.43488734844
USSR,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Austria,3781.954292095416,3746.5401786488396,3754.9572675896725,3765.205789280599,3842.1735615690673,3934.8851042249717,3666.3980511175887,3602.0139993325124,3751.2209145923584,3757.835700330009,3677.1248234997597,3531.8993928726563,4200.192691774376,4070.4391861141444,3800.8705307930713,3779.045472600022,3693.1255835148913,3644.3956382218316,3502.930678485958,3531.490296845238,3376.751528031401,3634.059369039754,3815.750825529405,3839.0269569975176,3925.7797762779837,4377.3187381788675,4486.550814898752,4000.963365117573,4452.227950613869,5096.6082507914725
Belgium,6456.537975510013,6333.722880582483,6254.074366887288,6252.343166088178,6333.8099437958435,6333.364412143569,6054.928673584966,5871.243667611603,5934.957255106303,5811.348531026861,5599.733637629888,5556.207752869636,5995.409640421878,6536.210777947337,6156.251960193959,5896.309513568335,5689.39938759489,5625.997368324211,5482.46325813487,5393.5886711982475,5193.512049288892,5172.288894163872,5175.569630283619,5288.628153703798,5406.972460719057,5887.564777469619,6500.072697814306,7364.111105769704,7629.396588605928,8196.945803391964
Cyprus,435.28536311304606,653.2538030242656,828.3319525734515,739.4464355358618,457.2916856159251,488.07630860265783,576.2801559682142,393.96141724737583,381.29373955508623,396.16095329418,430.45784271230553,423.54712009006585,401.48212317061245,402.8167301047961,439.7392699856766,456.25723890202426,422.73970745725035,385.95699412527614,348.23755832808376,328.3992300572769,367.73405383583565,336.9781124476705,399.7847667019708,472.1804092346618,511.1152513530972,526.8213969217782,555.5299042778693,566.365112917073,558.8783108111028,584.724982670327
Denmark,4365.097907536872,4378.941946542311,4435.091054950741,4484.035946712999,4456.6567851743885,4311.078010988612,4578.109952583668,4523.337387210717,4390.962952344582,4416.239652876641,4207.723174747249,4599.267654807649,4436.4211759366135,4606.734104928613,4331.67678541342,4611.844105311355,4298.610438225198,4432.9450673613,4066.01533759495,3887.334965974278,3846.7272629282616,4101.103777041054,4183.8229445542065,4786.174852837924,4938.604565812725,5251.975582941766,5349.85918143033,5801.168946302029,8132.606555213821,9781.648831013114
Finland,2481.6803976268834,2747.608625025818,2955.113629014158,3019.5870508693324,2630.72102285363,2781.3229978066784,2650.327173062092,2702.615023705397,3431.40289805219,3638.778680869866,3743.489888974394,3811.0553328011338,3590.586656498361,3870.762932587203,4063.425222082699,3973.451047085665,4037.058341406588,4086.5687593587772,4112.328413203503,3901.1284248088828,3988.639277729473,4004.2876657189445,3935.71006123709,4050.1176133577055,4092.241832617438,4265.115605898352,3984.1542156830455,4852.772829623623,5928.02105436018,6893.946825837601
France,51481.687368926796,50257.120197445816,50438.693357862816,49098.043293441835,49511.06204104163,48951.032783859184,48800.12306183683,49802.77148800267,51305.06247258664,52705.74923916978,51625.41759592246,51863.291869188884,51843.745409985604,51466.97667671234,55274.82842764469,52654.58988891242,51088.74054193869,50303.967271281814,49978.05109258996,50847.821822239406,52238.825601687364,52354.3779310855,53226.317661247194,53529.59685555821,54872.76525486181,56796.26305348323,59214.478230346474,58904.3076821479,59491.964166101265,63134.97033607691
Germany,50029.444589736704,49051.25937843426,47240.65966616953,47403.823647993755,48362.14113520286,47599.15056441937,46816.81157514388,46944.159853052304,46302.62201172814,44884.133957734375,44185.95329485191,43399.65241202466,43466.033837520554,44493.7294631867,46178.75868670387,46291.11674607101,45352.651148998564,46648.58398155051,44924.142178776594,44977.370684065136,45749.64002643144,47734.96190860998,49104.11637530295,50459.20663423516,55350.650530960505,58975.73422327501,58457.69860240413,61110.135064451206,67285.19863786241,86301.28701969642
Greece,6226.1144363169315,6599.099568989401,7032.227409679139,7662.970593160026,8022.68079904022,8467.469057373557,8281.018658193936,8123.172066084132,6959.262043158256,7651.33545140531,8273.742005546112,8602.39590611978,8595.56727213476,9555.512923928945,10018.569452200887,7698.857857541486,6198.590139400254,5482.3897928053375,5119.472698838526,5077.746415841162,5384.849427779607,5609.273531134441,5604.794360790526,5990.865575178422,5890.721719518047,6283.63406807117,8601.919670729663,9294.465842906508,7014.878933107463,7785.631037775642
Iceland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ireland,1084.457996156222,1142.4186030016028,1210.018944586062,1220.2802947465136,1262.3779782277536,1295.3275311388823,1405.7739594902332,1349.8536866923396,1294.0153382516173,1314.1091453193233,1330.7315133378481,1319.5557524584856,1329.2863007148146,1377.1252679997317,1359.2002448876704,1295.0716494872872,1227.8338702726137,1162.8409987097216,1156.4966639112292,1152.2422202402602,1156.068341518977,1164.4498583412276,1170.3680555061962,1195.9910152121347,1255.4914215832384,1272.4000715158113,1327.510292964705,1271.3154149693503,1269.225284246827,1307.202544292824
Italy,28077.26176627238,30937.759589155987,32439.934275501146,33513.078082429616,34824.01223036165,37146.76573480562,36536.73906360217,37535.373602428954,37840.634403404314,37964.582941606495,36525.09519026629,35341.766931151724,34333.35646513529,35754.82452872557,34582.899263747255,33595.36956092741,32899.76336087992,30411.25437150022,29246.668617578704,26999.240333291084,25853.00799870511,29287.232947303866,30128.775533644883,30429.849382747365,29597.90480694063,36337.30758545161,37829.30318913095,37638.82211215955,36933.180928345166,37444.044956661644
Luxembourg,179.50126958108342,185.31895276996684,200.1580571943911,214.76519189735612,217.86740349047997,222.41325434042932,278.98539666078904,248.88604357758973,263.337845438299,276.63199560656506,279.91420867675606,274.0356878914979,284.1571994560678,212.48740961140135,210.25817799586403,265.1322893024523,228.9665699087619,223.02769552982775,231.0408129058903,247.86114307996624,292.13289376450405,275.7504983975559,366.50232359373297,377.28025238593074,420.0935843491559,455.77866574294154,406.4074200264493,543.3721927015657,662.4924663457451,849.4051607445662
Malta,51.12026926023903,54.673422660347015,53.102953637413904,48.74635316686013,47.165235133465146,45.846701524799556,48.93630768753138,48.32622847930596,49.86082681062838,52.63196651473143,66.40377144832199,53.91401589406496,53.975619402444096,55.369350659809754,60.33311877998568,61.93674058065166,54.543602540553884,51.48497299836532,53.055760224545494,55.61376718227707,60.313310409704414,69.23574100284645,72.47117727337474,70.89400437855124,88.26696075144186,92.606364323317365,89.63787505901097,85.30105311867374,112.63672153534341,106.28245199591562
Netherlands,11758.820781126264,11834.314362953808,11718.150396228128,11678.979273408047,12252.582778330407,11764.211080248855,12074.081750916837,12060.934292865377,12235.179903895683,12324.01915460231,12345.703828767473,12928.66274475458,13102.917199011265,12876.469685184165,13154.360098780062,12600.525298129432,12177.1299269654,11442.437791334183,10657.803064458458,10672.638660058343,10646.828260249466,11192.507780601774,11437.131379858862,12401.872177306359,13754.461159777145,14546.001242187329,15022.001945843775,14540.677806856775,16624.82011745844,22439.23472136319
Norway,4047.896369231384,4103.370889294945,4035.2241387500126,4302.5527865475615,4324.073427557569,4180.507520219936,4208.003433784369,5056.834248639223,4861.730715508417,4984.994312637691,4690.100893435551,4681.061257921073,4980.101558951107,5008.002057409367,5313.274687565311,5230.263979860762,5328.901891519528,5425.975823919858,5551.9976082219955,5792.595637170572,5750.436318261972,5968.127612780536,6586.771446887609,6939.502549080918,7342.408239028987,7438.901973502925,7656.294550273256,8348.207389161571,8797.762486630761,10285.498860115124
Portugal,3000.0240787483567,2894.062948353616,2952.0631479086646,2890.9704888260635,3041.086262598598,3131.7408325262645,3258.350008823643,3347.2836376607515,3251.9758866674533,3478.737567763554,3748.384881250064,3616.7064042846396,3395.2793084003542,3471.1209902072583,3714.3096392600282,3638.433082369974,3449.797343969373,3023.2063171723594,3130.8917943185556,2891.7260261331635,3031.5511725436822,3632.582640703492,3022.4410975967944,3395.186016607664,3626.141967454916,3528.144651806001,3989.581918326675,3821.499874539056,4236.15282561441,4522.613595176795
Spain,17763.32323511101,17202.479331285067,17034.4242597912,17877.063289176574,19645.587153396827,20303.51256013535,20078.18409974402,18611.220536595036,18888.66014980832,19743.8436869632,19989.67360384881,20644.34012485093,21411.1250501373,21293.384477768876,20441.338230480585,20573.921038846525,18979.547942141617,19194.69370762056,16745.77413302912,16721.153197682048,17773.82651819156,16481.020016692823,18239.58966181153,18944.551977261042,19128.265759195183,19114.459317962108,20036.930586349485,21595.6208086112,23821.202155565446,23926.441391807988
Sweden,4937.667629279601,4268.315787009672,5707.057749690407,5900.5362444916855,6158.88864789615,6347.118166041362,6282.336953151699,5893.168770669651,5850.283718182387,5505.718004949891,5577.306527526242,5490.452960531016,5634.395832087825,5011.404938391629,4914.6802220094,5318.798592176278,5001.07633112876,5105.617516923285,5135.290382184575,5440.661884373449,5499.121903088253,5571.720220384726,5571.45172548469,5755.351426800331,6264.046895101532,6518.998435185156,7185.630661936928,7962.976735266677,8754.872951012165,11718.548095512184
Switzerland,7192.752713125732,6806.2228257444485,6560.37380320349,6544.985807114855,6058.161257150419,5967.715878898341,5828.049165566528,5578.5169204432705,5433.3348539713725,5332.534289351052,5248.988341630078,4996.446225733342,5027.855989355984,5150.086960688167,5144.641070930807,4969.379022259526,5102.302838886778,5008.769389465091,5438.179128886087,4927.069576227806,5131.506115017622,5337.508669439015,5369.259432133048,5407.350292064421,5805.930882317007,6305.306041862883,5839.829547838798,6111.754152516598,6289.176348464885,6483.709492308506
United Kingdom,58146.49819790108,57590.61404753309,55545.43327004693,55726.98374049464,55429.9827194327,56545.995192603055,58785.541415526,62280.26574606237,66714.64925844912,67542.47990814758,68174.00126013276,68486.72320237113,70351.30385878409,73431.25613364227,74607.79176847765,73353.792581527,70873.88457107036,68905.82652586233,66386.66518208897,65199.676950824156,62693.344549741,62474.78222581916,62588.92324520393,63059.99739857118,65679.54544717727,66722.81795701603,67749.78404328419,68878.27865246803,75303.38748001808,77389.95642650948
European Union,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,983.6426358610339,1273.7628618718156,1160.7229364692625
Bahrain,432.7145839555108,461.37122471219203,450.41905419458567,463.2845635622526,518.5312656326366,514.5885588111279,540.170338980711,647.554941888448,740.4494619760645,745.8016858998411,701.5549639957511,769.3519527360461,833.7795653032719,902.3876133746513,1009.8324454665595,1007.8945498419099,1240.8991665866788,1381.3138577178054,1524.3024147352353,1625.660290793242,1560.1845193547679,1584.7388743241459,1591.2803014005115,1553.599987717629,1568.3883329572766,1447.9745443974084,1490.7315920611786,1599.261638973513,1622.3936170212764,1364.8540760080473
Egypt,2871.544517494236,2907.7564592307112,2976.346501532325,2996.635526332834,3006.589140634177,3214.061605905473,3878.8516551290463,4379.360149287196,4474.87531386513,4233.680519416497,4225.419114557852,4323.500004523153,4354.130599723163,4054.9313064326093,3935.66025712625,3934.630148557225,3821.0354231894453,3717.9282529473003,3685.6494203319494,4023.319388918462,4265.299439334006,4018.419941226399,3390.754107122503,3331.5996068428376,3458.7058815188966,3732.6397318730324,4037.073762888737,3898.540351707707,3167.1501259135603,2661.2590652174395
Iran,2150.0168909422655,2370.8762443173746,2644.5757015751583,2646.6304156024557,2676.8961191208277,2947.1637464718756,3280.8176659380442,3531.427243517174,4121.685061392053,5326.274383613434,6333.574467881317,7583.813513945546,6973.77654766809,6709.171052398071,7019.757197409155,7142.8653602735,6164.81537838654,6418.306015934051,5168.746603551174,5153.560623338729,5479.582324747221,6290.746814781614,7077.9281472859875,6289.300970242647,5262.207395147525,5473.190062005417,6651.958915286999,6995.997485060227,7390.861136377818,6645.9683982087345
Iraq,NA,NA,NA,NA,NA,NA,NA,NA,NA,2140.4671971698085,2889.252147598374,2073.9890519217365,3174.133415844362,4195.821743642799,3999.3534165066617,4506.8099333753025,4856.405026566721,4415.982331430058,8142.451634385336,7087.548657868938,9707.577479664988,6076.42810733324,7547.245792076372,6411.497782845548,7770.8302175008785,5772.732634388136,5559.265742909534,5249.066792362005,5518.874505283099,5759.122918466838
Israel,12972.101724643157,13207.065882378749,13228.864800717547,13035.719540804657,12764.929155686958,13539.151499685424,14099.419991182125,14078.533050181499,13848.671744007637,14313.296416472378,14666.56842631132,14896.905617821509,16705.813886552194,16924.669853366446,16582.062489875363,16702.851468914632,16809.577573816965,17136.27737594257,17673.27429430995,19026.76834324069,19293.582767348063,20315.932377856003,21182.393199458493,21444.696162441793,21572.60779585163,22472.533631152906,23163.269393471895,22207.219622465684,27498.52785685238,45267.12362408014
Jordan,684.9451748082956,906.5121976988404,936.2580453987306,1014.8552705223876,1040.26283596103,1068.386545312079,1048.9431037365896,1016.3279661644051,1172.4646949908881,1087.7853530332952,1081.3836350834224,1182.7850231481616,1661.8137578026449,1920.22917481446,2234.5388525872318,2117.1040763874666,2080.645885158419,1838.502368851599,1720.674829762125,1792.4820900355048,1885.4605434958025,2082.057782638292,2208.999742395969,2134.291927084856,2198.6214995127407,2216.985602307245,2316.1210834294484,2383.246053341628,2450.2391030452545,2507.179653595037
Kuwait,8085.078725512426,6875.928929492981,5238.993766395789,4887.846738724274,4749.317565493626,5544.97366648108,5449.554633389923,5623.441718542821,6060.306136918812,6522.862536259113,6312.6540408043675,6240.465810349567,6628.558030109747,6103.100792285104,5933.36476453997,5824.549155009629,6655.646005558016,7202.565277997349,6814.623368014739,6801.285656906425,6850.301643280134,7491.161371709841,7726.248253721028,8108.522231576209,8299.949598865192,7727.819951250152,9524.800363945837,8516.195249001312,7755.031935627665,7555.304448220574
Lebanon,1214.1421514731808,1065.3613949205444,892.9670708230642,860.6539782289811,1020.995416686272,1148.3234668757884,1187.9030494395438,1105.1551282818086,1110.4662818389636,1129.0846287915933,1146.728919368471,1138.6407073158462,1249.6315663816451,1145.1382495008568,1380.02484168652,1475.3056302000473,1441.893621559515,1461.547683802509,1535.9678117736883,1768.4703494786754,1812.5479582594653,2126.2814170446863,1908.8776111979496,2046.0963514827006,1804.3932251558906,743.8389875715228,290.93247041926435,246.46475301637298,286.21731780181096,453.0084749487151
Oman,2414.262254319831,2280.711896086941,2360.398072682528,2090.4780892734043,2114.9255637748715,2518.6822915715607,2930.1010333291174,3016.7340206511467,3172.21564120194,3570.9333726776845,4302.495932212248,4585.450758096021,4651.02142840758,4416.753697473632,4151.569659230494,4383.479060388288,5738.66523603329,10311.794069971651,9670.795238975506,8969.267350948516,8221.359812124132,8565.495826102837,7226.879827841738,7966.906741267378,6865.090349448736,6413.997300456001,5984.9284678933745,5838.473438004597,5851.7555266579975,5911.434201135474
Qatar,NA,NA,NA,NA,NA,NA,NA,1529.2256388399767,1541.788596743696,1421.0871467683785,1500.6570859233655,1611.3289064733815,2076.3153111591696,2677.2086441554043,2365.819655753164,2335.5286919796995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12541.070654449351,15878.711836402663,NA,NA
Saudi Arabia,22427.09860184997,22390.873864054458,30407.80218503305,35126.1125367431,31263.62573058912,34457.259389676234,36702.31905149829,32215.615295157928,32444.631677052374,36002.24038440192,43476.054622620366,49525.37694032311,57047.10727112142,55990.18935005123,57539.62254280358,59887.64140616963,60701.087527250784,68696.86054407968,78710.46165401416,92775.25781454997,98960.63376455799,70807.1552691961,78949.87235423211,81666.23471111133,73071.79842480402,69768.81786466595,66265.12660434241,72570.36881222838,77765.33333333334,78953.62723106716
Syria,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Trkiye,8313.635645627104,9304.411812487655,9697.129136094401,10160.982936415756,11219.242374336905,10857.719316332794,9953.499545358982,10590.505207828079,9848.759047481342,9152.466221618075,8821.3233061599,9233.968782094553,8903.60526466004,9031.775149745454,9664.084937351605,9493.114514953118,9574.547477661481,9809.525509017383,10074.223220608139,10147.72911054429,10442.04707977235,12242.601720954835,13140.21268084131,16678.568582280128,17729.790546261265,15070.378798030746,15333.864750175402,16429.033296339163,19577.83192354367,21884.408730506595
United Arab Emirates,NA,NA,7556.54799472579,8910.415402011553,9211.861612395864,12616.733816298556,12110.44094536022,10866.265485821832,11483.446041646755,12772.61037737423,11652.233253402317,11568.241832716663,12292.063291658116,14973.814419758462,17629.00761071412,22108.712055887612,24016.202277326676,23662.105509046127,28985.925723296794,27352.579718317782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Yemen, North",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Yemen,3646.9182382620716,3319.9967670426113,4258.309368440996,4089.628464922242,4433.695505467089,5275.82674482775,5606.6708574344675,7100.917509098356,7327.117800826537,5975.672398526586,6142.749373356803,5747.532851967172,6871.802842042408,6604.835447622556,7555.8876079946,7499.151780360602,6799.862264903101,6229.430783893289,5731.793730155738,5514.5771025113745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
